id,price
1192,1000
1193,1000
1194,1000
1195,1000
1196,1000
1197,1000
1198,1000
1199,1000
1200,1000
1201,1000
1202,1000
1203,1000
1204,1000
1205,1000
1206,1000
1207,1000
1208,1000
1209,1000
1210,1000
1211,1000
1212,1000
1213,1000
1214,1000
1215,1000
1216,1000
1217,1000
1218,1000
1219,1000
1220,1000
1221,1000
1222,1000
1223,1000
1224,1000
1225,1000
1226,1000
1227,1000
1228,1000
1229,1000
1230,1000
1231,1000
1232,1000
1233,1000
1234,1000
1235,1000
1236,1000
1237,1000
1238,1000
1239,1000
1240,1000
1241,1000
1242,1000
1243,1000
1244,1000
1245,1000
1246,1000
1247,1000
1248,1000
1249,1000
1250,1000
1251,1000
1252,1000
1253,1000
1254,1000
1255,1000
1256,1000
1257,1000
1258,1000
1259,1000
1260,1000
1261,1000
1262,1000
1263,1000
1264,1000
1265,1000
1266,1000
1267,1000
1268,1000
1269,1000
1270,1000
1271,1000
1272,1000
1273,1000
1274,1000
1275,1000
1276,1000
1277,1000
1278,1000
1279,1000
1280,1000
1281,1000
1282,1000
1283,1000
1284,1000
1285,1000
1286,1000
1287,1000
1288,1000
1289,1000
1290,1000
1291,1000
1292,1000
1293,1000
1294,1000
1295,1000
1296,1000
1297,1000
1298,1000
1299,1000
1300,1000
1301,1000
1302,1000
1303,1000
1304,1000
1305,1000
1306,1000
1307,1000
1308,1000
1309,1000
1310,1000
1311,1000
1312,1000
1313,1000
1314,1000
1315,1000
1316,1000
1317,1000
1318,1000
1319,1000
1320,1000
1321,1000
1322,1000
1323,1000
1324,1000
1325,1000
1326,1000
1327,1000
1328,1000
1329,1000
1330,1000
1331,1000
1332,1000
1333,1000
1334,1000
1335,1000
1336,1000
1337,1000
1338,1000
1339,1000
1340,1000
1341,1000
1342,1000
1343,1000
1344,1000
1345,1000
1346,1000
1347,1000
1348,1000
1349,1000
1350,1000
1351,1000
1352,1000
1353,1000
1354,1000
1355,1000
1356,1000
1357,1000
1358,1000
1359,1000
1360,1000
1361,1000
1362,1000
1363,1000
1364,1000
1365,1000
1366,1000
1367,1000
1368,1000
1369,1000
1370,1000
1371,1000
1372,1000
1373,1000
1374,1000
1375,1000
1376,1000
1377,1000
1378,1000
1379,1000
1380,1000
1381,1000
1382,1000
1383,1000
1384,1000
1385,1000
1386,1000
1387,1000
1388,1000
1389,1000
1390,1000
1391,1000
1392,1000
1393,1000
1394,1000
1395,1000
1396,1000
1397,1000
1398,1000
1399,1000
1400,1000
1401,1000
1402,1000
1403,1000
1404,1000
1405,1000
1406,1000
1407,1000
1408,1000
1409,1000
1410,1000
1411,1000
1412,1000
1413,1000
1414,1000
1415,1000
1416,1000
1417,1000
1418,1000
1419,1000
1420,1000
1421,1000
1422,1000
1423,1000
1424,1000
1425,1000
1426,1000
1427,1000
1428,1000
1429,1000
1430,1000
1431,1000
1432,1000
1433,1000
1434,1000
1435,1000
1436,1000
1437,1000
1438,1000
1439,1000
1440,1000
1441,1000
1442,1000
1443,1000
1444,1000
1445,1000
1446,1000
1447,1000
1448,1000
1449,1000
1450,1000
1451,1000
1452,1000
1453,1000
1454,1000
1455,1000
1456,1000
1457,1000
1458,1000
1459,1000
1460,1000
1461,1000
1462,1000
1463,1000
1464,1000
1465,1000
1466,1000
1467,1000
1468,1000
1469,1000
1470,1000
1471,1000
1472,1000
1473,1000
1474,1000
1475,1000
1476,1000
1477,1000
1478,1000
1479,1000
1480,1000
1481,1000
1482,1000
1483,1000
1484,1000
1485,1000
1486,1000
1487,1000
1488,1000
1489,1000
1490,1000
1491,1000
1492,1000
1493,1000
1494,1000
1495,1000
1496,1000
1497,1000
1498,1000
1499,1000
1500,1000
1501,1000
1502,1000
1503,1000
1504,1000
1505,1000
1506,1000
1507,1000
1508,1000
1509,1000
1510,1000
1511,1000
1512,1000
1513,1000
1514,1000
1515,1000
1516,1000
1517,1000
1518,1000
1519,1000
1520,1000
1521,1000
1522,1000
1523,1000
1524,1000
1525,1000
1526,1000
1527,1000
1528,1000
1529,1000
1530,1000
1531,1000
1532,1000
1533,1000
1534,1000
1535,1000
1536,1000
1537,1000
1538,1000
1539,1000
1540,1000
1541,1000
1542,1000
1543,1000
1544,1000
1545,1000
1546,1000
1547,1000
1548,1000
1549,1000
1550,1000
1551,1000
1552,1000
1553,1000
1554,1000
1555,1000
1556,1000
1557,1000
1558,1000
1559,1000
1560,1000
1561,1000
1562,1000
1563,1000
1564,1000
1565,1000
1566,1000
1567,1000
1568,1000
1569,1000
1570,1000
1571,1000
1572,1000
1573,1000
1574,1000
1575,1000
1576,1000
1577,1000
1578,1000
1579,1000
1580,1000
1581,1000
1582,1000
1583,1000
1584,1000
1585,1000
1586,1000
1587,1000
1588,1000
1589,1000
1590,1000
1591,1000
1592,1000
1593,1000
1594,1000
1595,1000
1596,1000
1597,1000
1598,1000
1599,1000
1600,1000
1601,1000
1602,1000
1603,1000
1604,1000
1605,1000
1606,1000
1607,1000
1608,1000
1609,1000
1610,1000
1611,1000
1612,1000
1613,1000
1614,1000
1615,1000
1616,1000
1617,1000
1618,1000
1619,1000
1620,1000
1621,1000
1622,1000
1623,1000
1624,1000
1625,1000
1626,1000
1627,1000
1628,1000
1629,1000
1630,1000
1631,1000
1632,1000
1633,1000
1634,1000
1635,1000
1636,1000
1637,1000
1638,1000
1639,1000
1640,1000
1641,1000
1642,1000
1643,1000
1644,1000
1645,1000
1646,1000
1647,1000
1648,1000
1649,1000
1650,1000
1651,1000
1652,1000
1653,1000
1654,1000
1655,1000
1656,1000
1657,1000
1658,1000
1659,1000
1660,1000
1661,1000
1662,1000
1663,1000
1664,1000
1665,1000
1666,1000
1667,1000
1668,1000
1669,1000
1670,1000
1671,1000
1672,1000
1673,1000
1674,1000
1675,1000
1676,1000
1677,1000
1678,1000
1679,1000
1680,1000
1681,1000
1682,1000
1683,1000
1684,1000
1685,1000
1686,1000
1687,1000
1688,1000
1689,1000
1690,1000
1691,1000
1692,1000
1693,1000
1694,1000
1695,1000
1696,1000
1697,1000
1698,1000
1699,1000
1700,1000
1701,1000
1702,1000
1703,1000
1704,1000
1705,1000
1706,1000
1707,1000
1708,1000
1709,1000
1710,1000
1711,1000
1712,1000
1713,1000
1714,1000
1715,1000
1716,1000
1717,1000
1718,1000
1719,1000
1720,1000
1721,1000
1722,1000
1723,1000
1724,1000
1725,1000
1726,1000
1727,1000
1728,1000
1729,1000
1730,1000
1731,1000
1732,1000
1733,1000
1734,1000
1735,1000
1736,1000
1737,1000
1738,1000
1739,1000
1740,1000
1741,1000
1742,1000
1743,1000
1744,1000
1745,1000
1746,1000
1747,1000
1748,1000
1749,1000
1750,1000
1751,1000
1752,1000
1753,1000
1754,1000
1755,1000
1756,1000
1757,1000
1758,1000
1759,1000
1760,1000
1761,1000
1762,1000
1763,1000
1764,1000
1765,1000
1766,1000
1767,1000
1768,1000
1769,1000
1770,1000
1771,1000
1772,1000
1773,1000
1774,1000
1775,1000
1776,1000
1777,1000
1778,1000
1779,1000
1780,1000
1781,1000
1782,1000
1783,1000
1784,1000
1785,1000
1786,1000
1787,1000
1788,1000
1789,1000
1790,1000
1791,1000
1792,1000
1793,1000
1794,1000
1795,1000
1796,1000
1797,1000
1798,1000
1799,1000
1800,1000
1801,1000
1802,1000
1803,1000
1804,1000
1805,1000
1806,1000
1807,1000
1808,1000
1809,1000
1810,1000
1811,1000
1812,1000
1813,1000
1814,1000
1815,1000
1816,1000
1817,1000
1818,1000
1819,1000
1820,1000
1821,1000
1822,1000
1823,1000
1824,1000
1825,1000
1826,1000
1827,1000
1828,1000
1829,1000
1830,1000
1831,1000
1832,1000
1833,1000
1834,1000
1835,1000
1836,1000
1837,1000
1838,1000
1839,1000
1840,1000
1841,1000
1842,1000
1843,1000
1844,1000
1845,1000
1846,1000
1847,1000
1848,1000
1849,1000
1850,1000
1851,1000
1852,1000
1853,1000
1854,1000
1855,1000
1856,1000
1857,1000
1858,1000
1859,1000
1860,1000
1861,1000
1862,1000
1863,1000
1864,1000
1865,1000
1866,1000
1867,1000
1868,1000
1869,1000
1870,1000
1871,1000
1872,1000
1873,1000
1874,1000
1875,1000
1876,1000
1877,1000
1878,1000
1879,1000
1880,1000
1881,1000
1882,1000
1883,1000
1884,1000
1885,1000
1886,1000
1887,1000
1888,1000
1889,1000
1890,1000
1891,1000
1892,1000
1893,1000
1894,1000
1895,1000
1896,1000
1897,1000
1898,1000
1899,1000
1900,1000
1901,1000
1902,1000
1903,1000
1904,1000
1905,1000
1906,1000
1907,1000
1908,1000
1909,1000
1910,1000
1911,1000
1912,1000
1913,1000
1914,1000
1915,1000
1916,1000
1917,1000
1918,1000
1919,1000
1920,1000
1921,1000
1922,1000
1923,1000
1924,1000
1925,1000
1926,1000
1927,1000
1928,1000
1929,1000
1930,1000
1931,1000
1932,1000
1933,1000
1934,1000
1935,1000
1936,1000
1937,1000
1938,1000
1939,1000
1940,1000
1941,1000
1942,1000
1943,1000
1944,1000
1945,1000
1946,1000
1947,1000
1948,1000
1949,1000
1950,1000
1951,1000
1952,1000
1953,1000
1954,1000
1955,1000
1956,1000
1957,1000
1958,1000
1959,1000
1960,1000
1961,1000
1962,1000
1963,1000
1964,1000
1965,1000
1966,1000
1967,1000
1968,1000
1969,1000
1970,1000
1971,1000
1972,1000
1973,1000
1974,1000
1975,1000
1976,1000
1977,1000
1978,1000
1979,1000
1980,1000
1981,1000
1982,1000
1983,1000
1984,1000
1985,1000
1986,1000
1987,1000
1988,1000
1989,1000
1990,1000
1991,1000
1992,1000
1993,1000
1994,1000
1995,1000
1996,1000
1997,1000
1998,1000
1999,1000
2000,1000
2001,1000
2002,1000
2003,1000
2004,1000
2005,1000
2006,1000
2007,1000
2008,1000
2009,1000
2010,1000
2011,1000
2012,1000
2013,1000
2014,1000
2015,1000
2016,1000
2017,1000
2018,1000
2019,1000
2020,1000
2021,1000
2022,1000
2023,1000
2024,1000
2025,1000
2026,1000
2027,1000
2028,1000
2029,1000
2030,1000
2031,1000
2032,1000
2033,1000
2034,1000
2035,1000
2036,1000
2037,1000
2038,1000
2039,1000
2040,1000
2041,1000
2042,1000
2043,1000
2044,1000
2045,1000
2046,1000
2047,1000
2048,1000
2049,1000
2050,1000
2051,1000
2052,1000
2053,1000
2054,1000
2055,1000
2056,1000
2057,1000
2058,1000
2059,1000
2060,1000
2061,1000
2062,1000
2063,1000
2064,1000
2065,1000
2066,1000
2067,1000
2068,1000
2069,1000
2070,1000
2071,1000
2072,1000
2073,1000
2074,1000
2075,1000
2076,1000
2077,1000
2078,1000
2079,1000
2080,1000
2081,1000
2082,1000
2083,1000
2084,1000
2085,1000
2086,1000
2087,1000
2088,1000
2089,1000
2090,1000
2091,1000
2092,1000
2093,1000
2094,1000
2095,1000
2096,1000
2097,1000
2098,1000
2099,1000
2100,1000
2101,1000
2102,1000
2103,1000
2104,1000
2105,1000
2106,1000
2107,1000
2108,1000
2109,1000
2110,1000
2111,1000
2112,1000
2113,1000
2114,1000
2115,1000
2116,1000
2117,1000
2118,1000
2119,1000
2120,1000
2121,1000
2122,1000
2123,1000
2124,1000
2125,1000
2126,1000
2127,1000
2128,1000
2129,1000
2130,1000
2131,1000
2132,1000
2133,1000
2134,1000
2135,1000
2136,1000
2137,1000
2138,1000
2139,1000
2140,1000
2141,1000
2142,1000
2143,1000
2144,1000
2145,1000
2146,1000
2147,1000
2148,1000
2149,1000
2150,1000
2151,1000
2152,1000
2153,1000
2154,1000
2155,1000
2156,1000
2157,1000
2158,1000
2159,1000
2160,1000
2161,1000
2162,1000
2163,1000
2164,1000
2165,1000
2166,1000
2167,1000
2168,1000
2169,1000
2170,1000
2171,1000
2172,1000
2173,1000
2174,1000
2175,1000
2176,1000
2177,1000
2178,1000
2179,1000
2180,1000
2181,1000
2182,1000
2183,1000
2184,1000
2185,1000
2186,1000
2187,1000
2188,1000
2189,1000
2190,1000
2191,1000
2192,1000
2193,1000
2194,1000
2195,1000
2196,1000
2197,1000
2198,1000
2199,1000
2200,1000
2201,1000
2202,1000
2203,1000
2204,1000
2205,1000
2206,1000
2207,1000
2208,1000
2209,1000
2210,1000
2211,1000
2212,1000
2213,1000
2214,1000
2215,1000
2216,1000
2217,1000
2218,1000
2219,1000
2220,1000
2221,1000
2222,1000
2223,1000
2224,1000
2225,1000
2226,1000
2227,1000
2228,1000
2229,1000
2230,1000
2231,1000
2232,1000
2233,1000
2234,1000
2235,1000
2236,1000
2237,1000
2238,1000
2239,1000
2240,1000
2241,1000
2242,1000
2243,1000
2244,1000
2245,1000
2246,1000
2247,1000
2248,1000
2249,1000
2250,1000
2251,1000
2252,1000
2253,1000
2254,1000
2255,1000
2256,1000
2257,1000
2258,1000
2259,1000
2260,1000
2261,1000
2262,1000
2263,1000
2264,1000
2265,1000
2266,1000
2267,1000
2268,1000
2269,1000
2270,1000
2271,1000
2272,1000
2273,1000
2274,1000
2275,1000
2276,1000
2277,1000
2278,1000
2279,1000
2280,1000
2281,1000
2282,1000
2283,1000
2284,1000
2285,1000
2286,1000
2287,1000
2288,1000
2289,1000
2290,1000
2291,1000
2292,1000
2293,1000
2294,1000
2295,1000
2296,1000
2297,1000
2298,1000
2299,1000
2300,1000
2301,1000
2302,1000
2303,1000
2304,1000
2305,1000
2306,1000
2307,1000
2308,1000
2309,1000
2310,1000
2311,1000
2312,1000
2313,1000
2314,1000
2315,1000
2316,1000
2317,1000
2318,1000
2319,1000
2320,1000
2321,1000
2322,1000
2323,1000
2324,1000
2325,1000
2326,1000
2327,1000
2328,1000
2329,1000
2330,1000
2331,1000
2332,1000
2333,1000
2334,1000
2335,1000
2336,1000
2337,1000
2338,1000
2339,1000
2340,1000
2341,1000
2342,1000
2343,1000
2344,1000
2345,1000
2346,1000
2347,1000
2348,1000
2349,1000
2350,1000
2351,1000
2352,1000
2353,1000
2354,1000
2355,1000
2356,1000
2357,1000
2358,1000
2359,1000
2360,1000
2361,1000
2362,1000
2363,1000
2364,1000
2365,1000
2366,1000
2367,1000
2368,1000
2369,1000
2370,1000
2371,1000
2372,1000
2373,1000
2374,1000
2375,1000
2376,1000
2377,1000
2378,1000
2379,1000
2380,1000
2381,1000
2382,1000
2383,1000
2384,1000
2385,1000
2386,1000
2387,1000
2388,1000
2389,1000
2390,1000
2391,1000
2392,1000
2393,1000
2394,1000
2395,1000
2396,1000
2397,1000
2398,1000
2399,1000
2400,1000
2401,1000
2402,1000
2403,1000
2404,1000
2405,1000
2406,1000
2407,1000
2408,1000
2409,1000
2410,1000
2411,1000
2412,1000
2413,1000
2414,1000
2415,1000
2416,1000
2417,1000
2418,1000
2419,1000
2420,1000
2421,1000
2422,1000
2423,1000
2424,1000
2425,1000
2426,1000
2427,1000
2428,1000
2429,1000
2430,1000
2431,1000
2432,1000
2433,1000
2434,1000
2435,1000
2436,1000
2437,1000
2438,1000
2439,1000
2440,1000
2441,1000
2442,1000
2443,1000
2444,1000
2445,1000
2446,1000
2447,1000
2448,1000
2449,1000
2450,1000
2451,1000
2452,1000
2453,1000
2454,1000
2455,1000
2456,1000
2457,1000
2458,1000
2459,1000
2460,1000
2461,1000
2462,1000
2463,1000
2464,1000
2465,1000
2466,1000
2467,1000
2468,1000
2469,1000
2470,1000
2471,1000
2472,1000
2473,1000
2474,1000
2475,1000
2476,1000
2477,1000
2478,1000
2479,1000
2480,1000
2481,1000
2482,1000
2483,1000
2484,1000
2485,1000
2486,1000
2487,1000
2488,1000
2489,1000
2490,1000
2491,1000
2492,1000
2493,1000
2494,1000
2495,1000
2496,1000
2497,1000
